symbol,code,name,exchange,board,list_date,total_mv,float_mv,total_mv_bil,float_mv_bil,f2,f3,f6,f8
300520.SZ,300520,科大国创,SZ,创业板,2016-07-08,8007490514.0,7622991233.0,80.07490514,76.22991233,27.42,5.46,859958082.8,11.4
300521.SZ,300521,爱司凯,SZ,创业板,2016-07-05,4187622950.0,4187622950.0,41.8762295,41.8762295,28.07,4.78,207462505.0,4.87
300522.SZ,300522,世名科技,SZ,创业板,2016-07-05,4140277350.0,3378276174.0,41.4027735,33.78276174,12.84,1.02,43381549.0,1.28
300523.SZ,300523,辰安科技,SZ,创业板,2016-07-26,5704274884.0,5697429439.0,57.04274884,56.97429439,24.52,-2.43,133721730.5,2.32
300525.SZ,300525,博思软件,SZ,创业板,2016-07-26,10106943192.0,8289123761.0,101.06943192,82.89123761,13.33,-0.07,85181700.94,1.02
300527.SZ,300527,ST应急,SZ,创业板,2016-08-05,8225672309.0,8225672309.0,82.25672309,82.25672309,8.09,0.5,66209408.07,0.81
300528.SZ,300528,幸福蓝海,SZ,创业板,2016-08-08,7295665697.0,7295665697.0,72.95665697,72.95665697,19.58,4.09,393710507.52,5.42
300529.SZ,300529,健帆生物,SZ,创业板,2016-08-02,16882515514.0,10814927638.0,168.82515514,108.14927638,21.14,-0.47,81386465.98,0.75
300530.SZ,300530,领湃科技,SZ,创业板,2016-08-09,5569504356.0,5125636946.0,55.69504356,51.25636946,32.39,4.15,107576273.0,2.11
300531.SZ,300531,优博讯,SZ,创业板,2016-08-09,5753735053.0,5532956585.0,57.53735053,55.32956585,17.92,3.23,121489640.33,2.21
300532.SZ,300532,今天国际,SZ,创业板,2016-08-18,5752682651.0,5471158161.0,57.52682651,54.71158161,12.69,3.09,148129058.0,2.71
300533.SZ,300533,冰川网络,SZ,创业板,2016-08-18,8975204212.0,6315417786.0,89.75204212,63.15417786,38.28,2.35,288374359.5,4.57
300534.SZ,300534,陇神戎发,SZ,创业板,2016-09-13,3024349650.0,3011453335.0,30.2434965,30.11453335,9.97,1.01,63122469.0,2.11
300537.SZ,300537,广信材料,SZ,创业板,2016-08-30,5910017457.0,4093226687.0,59.10017457,40.93226687,28.44,6.92,631123050.5,15.61
300539.SZ,300539,横河精密,SZ,创业板,2016-08-30,13874209259.0,8928739294.0,138.74209259,89.28739294,51.75,-5.86,927220826.9,10.34
300540.SZ,300540,蜀道装备,SZ,创业板,2016-08-23,4361623090.0,3927816876.0,43.6162309,39.27816876,19.0,2.65,92785132.62,2.36
300541.SZ,300541,先进数通,SZ,创业板,2016-09-13,7005424775.0,6297363488.0,70.05424775,62.97363488,16.29,2.26,386329644.56,6.1
300542.SZ,300542,新晨科技,SZ,创业板,2016-09-20,5597998106.0,4643692575.0,55.97998106,46.43692575,18.75,0.64,62603931.22,1.35
300545.SZ,300545,联得装备,SZ,创业板,2016-09-28,5369106835.0,3461231168.0,53.69106835,34.61231168,28.95,1.01,104454830.08,3.01
300546.SZ,300546,雄帝科技,SZ,创业板,2016-09-28,4900974466.0,3516581246.0,49.00974466,35.16581246,26.26,3.22,214669896.7,6.1
300547.SZ,300547,川环科技,SZ,创业板,2016-09-30,8099276537.0,6654869112.0,80.99276537,66.54869112,37.34,2.27,231107918.0,3.47
300548.SZ,300548,长芯博创,SZ,创业板,2016-10-12,28499471046.0,26317035296.0,284.99471046,263.17035296,97.9,2.3,1755658303.58,6.59
300550.SZ,300550,和仁科技,SZ,创业板,2016-10-18,3119214475.0,3116318369.0,31.19214475,31.16318369,11.88,1.28,51528070.71,1.66
300551.SZ,300551,古鳌科技,SZ,创业板,2016-10-18,4019542757.0,4007841182.0,40.19542757,40.07841182,11.82,4.14,154777973.0,3.88
300552.SZ,300552,万集科技,SZ,创业板,2016-10-21,5202579264.0,3362780819.0,52.02579264,33.62780819,24.41,-0.73,93438674.4,2.77
300553.SZ,300553,集智股份,SZ,创业板,2016-10-21,4043190410.0,3098607227.0,40.4319041,30.98607227,36.42,0.86,87463842.53,2.81
300557.SZ,300557,理工光科,SZ,创业板,2016-11-01,3087770425.0,3045388583.0,30.87770425,30.45388583,25.53,1.71,35476637.23,1.17
300558.SZ,300558,贝达药业,SZ,创业板,2016-11-07,24108049204.0,24031199418.0,241.08049204,240.31199418,57.3,1.7,277115184.54,1.15
300559.SZ,300559,佳发教育,SZ,创业板,2016-11-01,5900830155.0,4595491023.0,59.00830155,45.95491023,14.77,0.48,144067005.77,3.09
300561.SZ,300561,*ST汇科,SZ,创业板,2016-11-17,5072549294.0,3726750094.0,50.72549294,37.26750094,15.46,2.59,122421404.45,3.33
300563.SZ,300563,神宇股份,SZ,创业板,2016-11-14,6701730146.0,4636034201.0,67.01730146,46.36034201,37.35,1.52,166304981.96,3.59
300566.SZ,300566,激智科技,SZ,创业板,2016-11-15,4602290048.0,3982386790.0,46.02290048,39.8238679,17.45,0.87,52044409.92,1.31
300567.SZ,300567,精测电子,SZ,创业板,2016-11-22,19319196399.0,15679934258.0,193.19196399,156.79934258,69.06,-0.72,399899837.47,2.52
300568.SZ,300568,星源材质,SZ,创业板,2016-12-01,17255988979.0,15617331866.0,172.55988979,156.17331866,12.8,0.08,612562735.94,3.89
300569.SZ,300569,天能重工,SZ,创业板,2016-11-25,6381714269.0,6362329752.0,63.81714269,63.62329752,6.24,3.31,237073887.57,3.73
300570.SZ,300570,太辰光,SZ,创业板,2016-12-06,22203922518.0,18788789928.0,222.03922518,187.88789928,97.76,2.92,1034552504.96,5.46
300571.SZ,300571,平治信息,SZ,创业板,2016-12-13,4716056337.0,3908536515.0,47.16056337,39.08536515,33.8,2.08,210317743.28,5.34
300572.SZ,300572,安车检测,SZ,创业板,2016-12-06,6743720513.0,5406934624.0,67.43720513,54.06934624,29.45,1.97,173801037.0,3.23
300573.SZ,300573,兴齐眼药,SZ,创业板,2016-12-08,18244147550.0,14013198142.0,182.4414755,140.13198142,74.36,4.22,1496248832.16,10.9
300576.SZ,300576,容大感光,SZ,创业板,2016-12-20,13299142864.0,8445344157.0,132.99142864,84.45344157,36.3,0.78,197337419.56,2.33
300577.SZ,300577,开润股份,SZ,创业板,2016-12-21,5481661145.0,3193953069.0,54.81661145,31.93953069,22.86,2.51,36739853.1,1.15
300578.SZ,300578,会畅通讯,SZ,创业板,2017-01-25,3564889925.0,3563925748.0,35.64889925,35.63925748,17.98,2.28,45661172.0,1.28
300579.SZ,300579,数字认证,SZ,创业板,2016-12-23,8980200000.0,8723385970.0,89.802,87.2338597,33.26,0.94,94336334.0,1.08
300580.SZ,300580,贝斯特,SZ,创业板,2017-01-11,12738841364.0,11982205484.0,127.38841364,119.82205484,25.45,2.0,181080643.96,1.51
300581.SZ,300581,晨曦航空,SZ,创业板,2016-12-20,9021796554.0,9021796554.0,90.21796554,90.21796554,16.4,-0.43,272044829.76,3.01
300582.SZ,300582,英飞特,SZ,创业板,2016-12-28,4648213118.0,3449375667.0,46.48213118,34.49375667,15.57,0.65,85263770.83,2.46
300584.SZ,300584,海辰药业,SZ,创业板,2017-01-12,6786000000.0,4643362686.0,67.86,46.43362686,56.55,2.56,284191422.22,6.15
300585.SZ,300585,奥联电子,SZ,创业板,2016-12-29,3146733331.0,3146733331.0,31.46733331,31.46733331,18.39,3.14,178699852.0,5.7
300586.SZ,300586,美联新材,SZ,创业板,2017-01-04,6948586622.0,5223007492.0,69.48586622,52.23007492,9.77,3.5,127768860.4,2.45
300587.SZ,300587,天铁科技,SZ,创业板,2017-01-05,9620171786.0,7794856957.0,96.20171786,77.94856957,7.41,-0.27,158073914.11,2.0
300588.SZ,300588,熙菱信息,SZ,创业板,2017-01-05,5171632520.0,4775963030.0,51.7163252,47.7596303,27.01,-2.53,771096106.3,16.29
300590.SZ,300590,移为通信,SZ,创业板,2017-01-11,5256857459.0,4050362495.0,52.56857459,40.50362495,11.43,1.42,52013405.2,1.28
300591.SZ,300591,万里马,SZ,创业板,2017-01-10,3825503717.0,3304694719.0,38.25503717,33.04694719,9.43,-4.84,288466059.4,8.46
300592.SZ,300592,华凯易佰,SZ,创业板,2017-01-20,4201315663.0,3647203508.0,42.01315663,36.47203508,10.39,0.58,71405646.8,1.96
300593.SZ,300593,新雷能,SZ,创业板,2017-01-13,10529895283.0,8739614554.0,105.29895283,87.39614554,19.41,4.13,310459872.59,3.56
300595.SZ,300595,欧普康视,SZ,创业板,2017-01-17,14419091891.0,10756080688.0,144.19091891,107.56080688,16.09,0.44,105518754.59,0.98
300596.SZ,300596,利安隆,SZ,创业板,2017-01-19,9283523137.0,9017700900.0,92.83523137,90.177009,40.43,6.37,325346345.44,3.67
300598.SZ,300598,诚迈科技,SZ,创业板,2017-01-20,11311258158.0,11308090427.0,113.11258158,113.08090427,52.13,-1.64,512201562.59,4.49
300600.SZ,300600,国瑞科技,SZ,创业板,2017-01-25,4490018165.0,4490018165.0,44.90018165,44.90018165,15.26,-0.13,122476646.6,2.71
300601.SZ,300601,康泰生物,SZ,创业板,2017-02-07,18239452383.0,14703467268.0,182.39452383,147.03467268,16.33,0.49,155214634.0,1.06
300602.SZ,300602,飞荣达,SZ,创业板,2017-01-26,18276330368.0,12419635651.0,182.76330368,124.19635651,31.41,1.45,726896107.67,5.8
300603.SZ,300603,立昂技术,SZ,创业板,2017-01-26,4917565284.0,3910564312.0,49.17565284,39.10564312,10.58,0.38,97871671.04,2.49
300604.SZ,300604,长川科技,SZ,创业板,2017-04-17,51729723321.0,39840253384.0,517.29723321,398.40253384,82.05,-0.94,3096288072.54,7.67
300607.SZ,300607,拓斯达,SZ,创业板,2017-02-09,15048479599.0,10476158696.0,150.48479599,104.76158696,31.55,1.97,297959900.4,2.84
300608.SZ,300608,思特奇,SZ,创业板,2017-02-13,4210048542.0,3655091125.0,42.10048542,36.55091125,12.71,0.0,140691946.07,3.84
300609.SZ,300609,汇纳科技,SZ,创业板,2017-02-15,4391381989.0,4384703208.0,43.91381989,43.84703208,36.56,1.36,98244597.0,2.25
300611.SZ,300611,美力科技,SZ,创业板,2017-02-20,7071001780.0,4968149830.0,70.7100178,49.6814983,33.5,-4.23,1037730504.51,20.75
300613.SZ,300613,富瀚微,SZ,创业板,2017-02-20,10725864500.0,10116716651.0,107.258645,101.16716651,46.13,1.61,133014360.64,1.31
300617.SZ,300617,安靠智电,SZ,创业板,2017-02-28,5956347952.0,5002693794.0,59.56347952,50.02693794,35.59,-1.6,164983762.3,3.26
300618.SZ,300618,寒锐钴业,SZ,创业板,2017-03-06,14821182317.0,13042388837.0,148.21182317,130.42388837,48.07,1.33,467617690.18,3.59
300619.SZ,300619,金银河,SZ,创业板,2017-03-01,6521507182.0,5451992482.0,65.21507182,54.51992482,37.48,-3.15,561716833.34,10.16
300620.SZ,300620,光库科技,SZ,创业板,2017-03-10,27160679405.0,26934737665.0,271.60679405,269.34737665,109.0,4.06,2386577018.56,8.97
300622.SZ,300622,博士眼镜,SZ,创业板,2017-03-15,6721697720.0,4595291789.0,67.2169772,45.95291789,29.5,0.24,145089541.3,3.16
300623.SZ,300623,捷捷微电,SZ,创业板,2017-03-14,25611419907.0,22347839838.0,256.11419907,223.47839838,30.78,2.33,697570976.11,3.1
300624.SZ,300624,万兴科技,SZ,创业板,2018-01-18,13071468866.0,11577077734.0,130.71468866,115.77077734,67.61,2.13,352293828.2,3.06
300627.SZ,300627,华测导航,SZ,创业板,2017-03-21,24938329563.0,20547380427.0,249.38329563,205.47380427,31.76,0.19,214878605.29,1.04
300628.SZ,300628,亿联网络,SZ,创业板,2017-03-17,44398917589.0,25435685002.0,443.98917589,254.35685002,35.05,0.37,195024201.27,0.76
300629.SZ,300629,新劲刚,SZ,创业板,2017-03-24,4897728300.0,4223927041.0,48.977283,42.23927041,19.48,1.83,64693499.2,1.54
300631.SZ,300631,久吾高科,SZ,创业板,2017-03-23,3823827906.0,3687931364.0,38.23827906,36.87931364,30.58,0.23,116927133.24,3.18
300633.SZ,300633,开立医疗,SZ,创业板,2017-04-06,14192966884.0,14192966884.0,141.92966884,141.92966884,32.8,-0.76,79324514.6,0.56
300634.SZ,300634,彩讯股份,SZ,创业板,2018-03-23,10977961197.0,10573173255.0,109.77961197,105.73173255,24.33,0.33,183517550.44,1.72
300636.SZ,300636,同和药业,SZ,创业板,2017-03-31,3531792073.0,3089478122.0,35.31792073,30.89478122,8.41,0.72,53959973.2,1.75
300637.SZ,300637,扬帆新材,SZ,创业板,2017-04-12,3004801664.0,3001663283.0,30.04801664,30.01663283,12.8,3.98,133366560.22,4.47
300638.SZ,300638,广和通,SZ,创业板,2017-04-13,21723571522.0,15124455489.0,217.23571522,151.24455489,28.38,0.46,496307509.17,3.26
300639.SZ,300639,凯普生物,SZ,创业板,2017-04-12,3613938768.0,3550568834.0,36.13938768,35.50568834,5.59,0.72,26267334.14,0.74
300641.SZ,300641,正丹股份,SZ,创业板,2017-04-18,11926757190.0,11926757190.0,119.2675719,119.2675719,22.39,-0.93,258959244.92,2.16
300642.SZ,300642,透景生命,SZ,创业板,2017-04-21,4437779919.0,3759400172.0,44.37779919,37.59400172,27.3,-3.12,506025947.5,13.22
300643.SZ,300643,万通智控,SZ,创业板,2017-05-05,4911825317.0,4903272309.0,49.11825317,49.03272309,21.24,1.82,53921746.26,1.1
300648.SZ,300648,星云股份,SZ,创业板,2017-04-25,6796974600.0,5174790777.0,67.969746,51.74790777,39.0,-2.55,346720758.71,6.69
300652.SZ,300652,雷迪克,SZ,创业板,2017-05-16,9107908256.0,8174340056.0,91.07908256,81.74340056,68.28,6.52,672578756.1,8.33
300653.SZ,300653,正海生物,SZ,创业板,2017-05-16,3538800000.0,3538800000.0,35.388,35.388,19.66,0.41,20661240.5,0.58
300654.SZ,300654,世纪天鸿,SZ,创业板,2017-09-26,3525782325.0,3392278572.0,35.25782325,33.92278572,9.63,1.37,26854390.84,0.79
300655.SZ,300655,晶瑞电材,SZ,创业板,2017-05-23,14667520173.0,14594974727.0,146.67520173,145.94974727,13.67,-0.15,826329386.78,5.55
300656.SZ,300656,民德电子,SZ,创业板,2017-05-19,4064220460.0,3156324935.0,40.6422046,31.56324935,23.75,2.24,43379898.0,1.37
300657.SZ,300657,弘信电子,SZ,创业板,2017-05-23,14312603723.0,13899063093.0,143.12603723,138.99063093,29.66,2.13,397439773.4,2.85
300660.SZ,300660,江苏雷利,SZ,创业板,2017-06-02,24364470501.0,24344964116.0,243.64470501,243.44964116,54.49,2.91,434379206.23,1.78
300661.SZ,300661,圣邦股份,SZ,创业板,2017-06-06,45324937668.0,43469708639.0,453.24937668,434.69708639,73.34,-1.53,1465014028.78,3.34
300662.SZ,300662,科锐国际,SZ,创业板,2017-06-08,5370845537.0,5356579226.0,53.70845537,53.56579226,27.29,-1.8,128593003.38,2.4
300663.SZ,300663,科蓝软件,SZ,创业板,2017-06-08,8229348462.0,7825698088.0,82.29348462,78.25698088,17.2,1.78,103873188.53,1.33
300664.SZ,300664,鹏鹞环保,SZ,创业板,2018-01-05,4114034446.0,4092214606.0,41.14034446,40.92214606,5.44,1.87,42715198.0,1.05
300666.SZ,300666,江丰电子,SZ,创业板,2017-06-15,24518284316.0,20437128812.0,245.18284316,204.37128812,92.41,-2.25,1456924603.14,7.02
300669.SZ,300669,沪宁股份,SZ,创业板,2017-06-29,5904497317.0,5591798070.0,59.04497317,55.9179807,30.64,0.13,34521625.0,0.61
300671.SZ,300671,富满微,SZ,创业板,2017-07-05,7698737365.0,7678475520.0,76.98737365,76.7847552,35.36,3.7,204749984.24,2.67
300672.SZ,300672,国科微,SZ,创业板,2017-07-12,19277748860.0,18673777544.0,192.7774886,186.73777544,88.78,0.42,382813573.44,2.03
300673.SZ,300673,佩蒂股份,SZ,创业板,2017-07-11,4625756021.0,3011315260.0,46.25756021,30.1131526,18.59,-0.48,140151703.2,4.65
300674.SZ,300674,宇信科技,SZ,创业板,2018-11-07,16791760881.0,16766831311.0,167.91760881,167.66831311,23.85,0.04,206100414.83,1.22
300676.SZ,300676,华大基因,SZ,创业板,2017-07-14,19472659841.0,19366965739.0,194.72659841,193.66965739,46.55,-0.04,137967095.34,0.71
300677.SZ,300677,英科医疗,SZ,创业板,2017-07-21,27507885143.0,19539460607.0,275.07885143,195.39460607,42.01,-2.21,1261409178.59,6.49
300678.SZ,300678,中科信息,SZ,创业板,2017-07-28,9721470410.0,9553931356.0,97.2147041,95.53931356,32.8,1.3,127379179.34,1.33
300679.SZ,300679,电连技术,SZ,创业板,2017-07-31,20858662000.0,17634032217.0,208.58662,176.34032217,49.1,1.91,287237120.01,1.62
300680.SZ,300680,隆盛科技,SZ,创业板,2017-07-25,12219244745.0,9435474592.0,122.19244745,94.35474592,53.66,2.62,423940904.0,4.47
300681.SZ,300681,英搏尔,SZ,创业板,2017-07-25,8011902857.0,5603426754.0,80.11902857,56.03426754,30.47,5.73,462711065.66,8.26
300682.SZ,300682,朗新集团,SZ,创业板,2017-08-01,19617291622.0,18778702156.0,196.17291622,187.78702156,18.16,0.78,220508671.06,1.17
300683.SZ,300683,海特生物,SZ,创业板,2017-08-08,4542035368.0,4235643043.0,45.42035368,42.35643043,34.7,-4.85,594242571.38,13.97
300684.SZ,300684,中石科技,SZ,创业板,2017-12-27,13412023006.0,9101309712.0,134.12023006,91.01309712,44.78,8.64,1783079865.53,19.47
300685.SZ,300685,艾德生物,SZ,创业板,2017-08-02,8856547577.0,8812692351.0,88.56547577,88.12692351,22.62,-0.22,124606174.72,1.42
300687.SZ,300687,赛意信息,SZ,创业板,2017-08-03,10447168984.0,8418031110.0,104.47168984,84.1803111,25.58,1.63,186743295.54,2.22
300688.SZ,300688,创业黑马,SZ,创业板,2017-08-10,4736838831.0,4199110361.0,47.36838831,41.99110361,28.3,2.5,140065690.75,3.35
300689.SZ,300689,澄天伟业,SZ,创业板,2017-08-09,5927968000.0,5188621883.0,59.27968,51.88621883,51.28,1.38,83685049.42,1.6
300690.SZ,300690,双一科技,SZ,创业板,2017-08-08,6771038233.0,4536497470.0,67.71038233,45.3649747,40.95,3.44,1219742098.52,27.22
300691.SZ,300691,联合光电,SZ,创业板,2017-08-11,4635710238.0,3803317808.0,46.35710238,38.03317808,17.23,0.76,56234815.9,1.48
300692.SZ,300692,中环环保,SZ,创业板,2017-08-21,3687338056.0,3262474048.0,36.87338056,32.62474048,8.64,-0.8,307911209.35,9.45
300693.SZ,300693,盛弘股份,SZ,创业板,2017-08-22,11998847770.0,10313202039.0,119.9884777,103.13202039,38.36,2.13,742042868.62,7.13
300695.SZ,300695,兆丰股份,SZ,创业板,2017-09-08,10839233944.0,10839233944.0,108.39233944,108.39233944,106.0,3.38,247578876.68,2.26
300696.SZ,300696,爱乐达,SZ,创业板,2017-08-22,7387455172.0,6700343353.0,73.87455172,67.00343353,25.2,0.6,112673109.68,1.69
300697.SZ,300697,电工合金,SZ,创业板,2017-09-07,7389491200.0,5657579200.0,73.894912,56.575792,17.08,3.33,249459323.46,4.44
300698.SZ,300698,万马科技,SZ,创业板,2017-08-31,6015260000.0,5321527381.0,60.1526,53.21527381,44.89,-3.77,501125975.73,9.31
300699.SZ,300699,光威复材,SZ,创业板,2017-09-01,23593769760.0,23312553731.0,235.9376976,233.12553731,28.38,-0.42,247143000.6,1.06
300700.SZ,300700,岱勒新材,SZ,创业板,2017-09-12,4641659390.0,3160034874.0,46.4165939,31.60034874,11.72,2.99,141895327.3,4.5
300701.SZ,300701,森霸传感,SZ,创业板,2017-09-15,3525706934.0,3106549133.0,35.25706934,31.06549133,12.47,2.55,87117737.12,2.81
300702.SZ,300702,天宇股份,SZ,创业板,2017-09-19,8591556056.0,5213651085.0,85.91556056,52.13651085,24.69,0.78,61607865.25,1.18
300703.SZ,300703,创源股份,SZ,创业板,2017-09-19,5256618218.0,4943938529.0,52.56618218,49.43938529,29.14,0.66,140219917.0,2.83
300705.SZ,300705,九典制药,SZ,创业板,2017-10-10,8363552799.0,6182910536.0,83.63552799,61.82910536,16.72,-0.59,124089444.28,2.0
300706.SZ,300706,阿石创,SZ,创业板,2017-09-26,5656900823.0,4193207423.0,56.56900823,41.93207423,36.92,3.5,192703704.4,4.6
300708.SZ,300708,聚灿光电,SZ,创业板,2017-10-16,8910304717.0,6738035270.0,89.10304717,67.3803527,9.49,1.06,792778619.75,11.78
300709.SZ,300709,精研科技,SZ,创业板,2017-10-19,8393919080.0,6734158882.0,83.9391908,67.34158882,45.11,1.76,208463005.41,3.09
300711.SZ,300711,广哈通信,SZ,创业板,2017-11-01,5018296005.0,5003315833.0,50.18296005,50.03315833,20.14,0.7,58323383.34,1.16
300712.SZ,300712,永福股份,SZ,创业板,2017-10-31,4624885223.0,4605008647.0,46.24885223,46.05008647,24.66,0.45,45875308.0,0.99
300715.SZ,300715,凯伦股份,SZ,创业板,2017-10-26,4835328950.0,4273892024.0,48.3532895,42.73892024,12.79,5.44,132127466.86,3.12
300718.SZ,300718,长盛轴承,SZ,创业板,2017-11-06,25659143096.0,16647153794.0,256.59143096,166.47153794,85.88,5.35,915593580.93,5.53
300720.SZ,300720,海川智能,SZ,创业板,2017-11-06,4544537610.0,4072884430.0,45.4453761,40.7288443,23.32,2.96,57622956.0,1.42
300722.SZ,300722,新余国科,SZ,创业板,2017-11-10,8427234816.0,8427234816.0,84.27234816,84.27234816,30.45,1.4,93430825.84,1.11
300723.SZ,300723,一品红,SZ,创业板,2017-11-16,24825034419.0,22954988762.0,248.25034419,229.54988762,54.96,-1.06,427984459.62,1.86
300724.SZ,300724,捷佳伟创,SZ,创业板,2018-08-10,32060279152.0,26484115030.0,320.60279152,264.8411503,92.05,1.71,1168125521.04,4.39
300725.SZ,300725,药石科技,SZ,创业板,2017-11-10,9413083549.0,8161261695.0,94.13083549,81.61261695,40.26,1.16,158548203.32,1.95
300726.SZ,300726,宏达电子,SZ,创业板,2017-11-21,15814650048.0,8234435443.0,158.14650048,82.34435443,38.4,2.26,252034598.29,3.05
300727.SZ,300727,润禾材料,SZ,创业板,2017-11-27,6486016749.0,5833578373.0,64.86016749,58.33578373,36.06,1.81,82284503.36,1.41
300729.SZ,300729,乐歌股份,SZ,创业板,2017-12-01,4956799943.0,4613271050.0,49.56799943,46.1327105,14.51,-1.89,136895433.02,2.97
300730.SZ,300730,科创信息,SZ,创业板,2017-12-05,3971558457.0,3183965231.0,39.71558457,31.83965231,16.47,1.6,73536910.35,2.3
300731.SZ,300731,科创新源,SZ,创业板,2017-12-08,5275999181.0,5015077557.0,52.75999181,50.15077557,41.73,3.5,242954883.68,4.88
300732.SZ,300732,设研院,SZ,创业板,2017-12-12,3075648598.0,3072241589.0,30.75648598,30.72241589,8.3,1.34,75127774.29,2.45
300733.SZ,300733,西菱动力,SZ,创业板,2018-01-16,5612216501.0,4139885910.0,56.12216501,41.3988591,18.36,1.21,53803875.8,1.3
300735.SZ,300735,光弘科技,SZ,创业板,2017-12-29,21412153223.0,21131942140.0,214.12153223,211.3194214,27.9,5.76,495874672.85,2.38
300737.SZ,300737,科顺股份,SZ,创业板,2018-01-25,5583149130.0,4461131491.0,55.8314913,44.61131491,5.03,0.6,33969307.0,0.77
300738.SZ,300738,奥飞数据,SZ,创业板,2018-01-19,18757648967.0,18752337492.0,187.57648967,187.52337492,19.04,1.06,456541443.94,2.43
